row_no	action	file	old_id	new_id	source_text	translation	note
2155	commented_ambiguous	tbl1.pak	0x01547221		CEach Dragon Clan are waiting for this suit, contain mystery powers.	CEach 那美克龙族 are waiting for this suit, contain mystery powers.	hits=9
2156	commented_ambiguous	tbl1.pak	0x015472F5		CEach Dragon Clan are waiting for this suit, contain mystery powers.	CEach 那美克龙族 are waiting for this suit, contain mystery powers.	hits=9
2157	commented_ambiguous	tbl1.pak	0x015473C9		CEach Dragon Clan are waiting for this suit, contain mystery powers.	CEach 那美克龙族 are waiting for this suit, contain mystery powers.	hits=9
2158	commented_ambiguous	tbl1.pak	0x01551F1D		Capsule Machine Advanced Necklace S	机器高级项链S胶囊	hits=90
2159	commented_ambiguous	tbl1.pak	0x0155467D		Capsule Machine Advanced Necklace	机器高级项链胶囊	hits=100
2160	commented_ambiguous	tbl1.pak	0x01556095		Capsule Machine Special Necklace EX	机器特殊项链EX胶囊	hits=90
2161	commented_ambiguous	tbl1.pak	0x015587F5		Capsule Machine Special Necklace	机器特殊项链胶囊	hits=100
2162	commented_ambiguous	tbl1.pak	0x0155CD91		Capsule Machine Advanced Ring S	机器高级戒指S胶囊	hits=90
2163	commented_ambiguous	tbl1.pak	0x0155EFC9		Capsule Machine Advanced Ring	机器高级戒指胶囊	hits=100
2164	commented_ambiguous	tbl1.pak	0x01560671		Capsule Machine Super Ring EX	机器超级戒指EX胶囊	hits=90
2165	commented_ambiguous	tbl1.pak	0x015627B9		Capsule Machine Super Ring	机器超级戒指胶囊	hits=100
2166	commented_ambiguous	tbl1.pak	0x01566341		Capsule Machine Advanced Earring S	机器高级耳环S胶囊	hits=90
2167	commented_ambiguous	tbl1.pak	0x01568759		Capsule Machine Advanced Earring	机器高级耳环胶囊	hits=100
2168	commented_ambiguous	tbl1.pak	0x01569F41		Capsule Machine Extra Earring EX	机器特级耳环EX胶囊	hits=90
2169	commented_ambiguous	tbl1.pak	0x0156C269		Capsule Machine Extra Earring	机器特级耳环胶囊	hits=100
2170	commented_ambiguous	tbl1.pak	0x01570161		Basic Scouter	基础探测器	hits=26
2171	commented_ambiguous	tbl1.pak	0x01570765		Super Scouter EX	超级探测器EX	hits=9
2172	commented_ambiguous	tbl1.pak	0x015711E5		Advanced Scouter Chip	高级探测器芯片	hits=100
2173	commented_ambiguous	tbl1.pak	0x0157418D		Capsule Machine Premium Scouter Chip EX	机器高级探测器芯片EX胶囊	hits=88
2174	commented_ambiguous	tbl1.pak	0x01574D15		Capsule Machine Premium Scouter Chip	机器高级探测器芯片胶囊	hits=100
2175	relocated_unique	tbl1.pak	0x01581AD9	0x01581B85	Every Staff R	全杖R	utf16
2180	relocated_unique	tbl1.pak	0x01581F7D	0x01582029	Spiritual Cut Claws R	精神切割爪R	utf16
2185	relocated_unique	tbl1.pak	0x01582439	0x015824E5	Ice Axe	冰斧	utf16
2186	relocated_unique	tbl1.pak	0x01582B8F	0x01582C3B	Double Stick	双棍	utf16
2187	relocated_unique	tbl1.pak	0x01582D05	0x01582DB1	Prototype Injection Sword R	原型注射剑R	utf16
2188	commented_ambiguous	tbl1.pak	0x01582DC7		Korin Sword R	卡林剑R	hits=2
2189	commented_ambiguous	tbl1.pak	0x0158308B		Korin Wand R	卡林短杖R	hits=2
2190	commented_ambiguous	tbl1.pak	0x01583417		Fan R	扇R	hits=40
2191	relocated_unique	tbl1.pak	0x015836DB	0x01583787	King of Battle R	战斗R的王	utf16
2196	commented_ambiguous	tbl1.pak	0x01589115		Dragon Necklace	龙项链	hits=6
2197	commented_ambiguous	tbl1.pak	0x0158931B		Dragon Ring	龙戒指	hits=14
2198	commented_ambiguous	tbl1.pak	0x01589B05		Dragon Earring	龙耳环	hits=14
2205	relocated_unique	tbl1.pak	0x015903E7	0x01590493	Dragon Stick L	龙棍L	utf16
2206	relocated_unique	tbl1.pak	0x01590EDD	0x01590F89	Dragon Wand L	龙短杖L	utf16
2209	converted_wildcard	tbl1.pak	0x015B0C63	*	Strong Warrior Claws premium recipe	高级强力战士爪配方	hits=2
2210	relocated_unique	tbl1.pak	0x015B3C71	0x015B3D1D	Warrior Gloves premium recipe.	高级那美克战士手套配方	utf16
2211	commented_ambiguous	tbl1.pak	0x015B751F		Strong Warrior Claws premium recipe	高级强力战士爪配方	hits=2
2212	relocated_unique	tbl1.pak	0x015B97AF	0x015B985B	M Capsule Box	M胶囊盒	utf16
2213	commented_ambiguous	tbl1.pak	0x015BC115		White Stone Capsule	白色石胶囊	hits=4
2214	relocated_unique	tbl1.pak	0x015BCB7B	0x015BCC27	Android 19 Set Capsule	人造人19套装胶囊	utf16
2215	commented_ambiguous	tbl1.pak	0x015C0F43		Silver Chest Key	银色胸甲钥匙	hits=10
2216	commented_ambiguous	tbl1.pak	0x015C1ADF		Gold Chest Key	黄金胸甲钥匙	hits=14
2217	relocated_unique	tbl1.pak	0x015C71FD	0x015C72A9	HL Capsule Box Z20 Combo	HL胶囊盒Z20连击	utf16
2218	relocated_unique	tbl1.pak	0x015C7279	0x015C7325	HL Capsule Box Z24 Combo	HL胶囊盒Z24连击	utf16
2219	relocated_unique	tbl1.pak	0x015C72F5	0x015C73A1	HL Capsule Box Z28 Combo	HL胶囊盒Z28连击	utf16
2220	relocated_unique	tbl1.pak	0x015C7371	0x015C741D	HL Capsule Box Z32 Combo	HL胶囊盒Z32连击	utf16
2225	commented_ambiguous	tbl1.pak	0x015C91F1		Popo Stone Capsule	波波石胶囊	hits=2
2226	commented_ambiguous	tbl1.pak	0x015C9281		Upgrade Capsule U30	升级胶囊U30	hits=2
2229	commented_ambiguous	tbl1.pak	0x015C9AD5		Detoxification Pill	解毒药丸	hits=15
2230	commented_ambiguous	tbl1.pak	0x015C9BC7		Pain Treatment Pill	疼痛治疗药丸	hits=14
2231	commented_ambiguous	tbl1.pak	0x015CBE27		Super Saiyan Potion [Spiritualist]	超级赛亚人药水[气功师]	hits=10
2232	commented_ambiguous	tbl1.pak	0x015CE0FB		Silver Treasure Chest	银色宝箱	hits=2
2233	commented_ambiguous	tbl1.pak	0x015CE1BF		Silver Powerful Chest	银色强力胸甲	hits=4
2236	commented_ambiguous	tbl1.pak	0x015CE403		Gold Powerful Chest	黄金强力胸甲	hits=4
2237	commented_ambiguous	tbl1.pak	0x015D0B9D		Android 18 Outfit	人造人18套装	hits=3
2238	commented_ambiguous	tbl1.pak	0x015D12B5		Devil's Wings	魔鬼的翅膀	hits=2
2239	commented_ambiguous	tbl1.pak	0x015D13B5		Bulma Outfit	布尔玛套装	hits=3
2240	commented_ambiguous	tbl1.pak	0x015D1413		Great Pain Treatment Pill	巨大疼痛治疗药丸	hits=3
2241	converted_wildcard	tbl1.pak	0x015D31C9	*	9Arrogant Rabbit Boss made through the Martial Artist top.	9Arrogant Rabbit Boss made through the 武道家 top.	hits=6
2242	commented_ambiguous	tbl1.pak	0x015D327D		9Arrogant Rabbit Boss made through the Martial Artist top.	9Arrogant Rabbit Boss made through the 武道家 top.	hits=6
2243	commented_ambiguous	tbl1.pak	0x015D3331		9Arrogant Rabbit Boss made through the Martial Artist top.	9Arrogant Rabbit Boss made through the 武道家 top.	hits=6
2244	commented_ambiguous	tbl1.pak	0x015D4AE7		Vegito Outfit	贝吉特套装	hits=2
2245	commented_ambiguous	tbl1.pak	0x015D516D		Bulma Space Outfit	布尔玛空间套装	hits=2
2246	commented_ambiguous	tbl1.pak	0x015D5D7F		Devil Set Capsule	魔鬼套装胶囊	hits=2
2247	commented_ambiguous	tbl1.pak	0x015D6699		EV Energy Potion	EV气功药水	hits=4
2248	commented_ambiguous	tbl1.pak	0x015D6715		EV Soul Potion	EV灵魂药水	hits=4
2249	commented_ambiguous	tbl1.pak	0x015D6795		EV Speed Potion	EV速度药水	hits=4
2250	commented_ambiguous	tbl1.pak	0x015D709F		EV Weapon Upgrade Stone U50	EV武器升级石U50	hits=2
2251	commented_ambiguous	tbl1.pak	0x015D720F		EV Weapon Upgrade Stone U53	EV武器升级石U53	hits=2
2252	commented_ambiguous	tbl1.pak	0x015D737F		EV Weapon Upgrade Stone U55	EV武器升级石U55	hits=2
2253	commented_ambiguous	tbl1.pak	0x015D792D		EV Advanced Weapon Upgrade Stone U50	EV高级武器升级石U50	hits=2
2254	commented_ambiguous	tbl1.pak	0x015D7A5F		EV Advanced Weapon Upgrade Stone U53	EV高级武器升级石U53	hits=2
2255	commented_ambiguous	tbl1.pak	0x015D7B91		EV Advanced Weapon Upgrade Stone U55	EV高级武器升级石U55	hits=2
2256	commented_ambiguous	tbl1.pak	0x015D855B		EV Party Popo	EV组队波波	hits=2
2257	commented_ambiguous	tbl1.pak	0x015D9447		EV Life Pill X	EV生命药丸X	hits=3
2258	commented_ambiguous	tbl1.pak	0x015D94ED		EV Magic Pill X	EV魔法药丸X	hits=3
2259	commented_ambiguous	tbl1.pak	0x015D993F		EV Great Namek Potion	EV巨大那美克药水	hits=2
2260	commented_ambiguous	tbl1.pak	0x015D9AF7		EV Pure Majin Potion	EV纯粹魔人药水	hits=2
2261	converted_wildcard	tbl1.pak	0x015D9C67	*	EV Super Saiyan Potion [Spiritualist]	EV超级赛亚人药水[气功师]	hits=2
2262	relocated_unique	tbl1.pak	0x015DD2A9	0x015DD355	U38 Upgrade Capsule	U38升级胶囊	utf16
2263	relocated_unique	tbl1.pak	0x015DD343	0x015DD3EF	U42 Upgrade Capsule	U42升级胶囊	utf16
2264	relocated_unique	tbl1.pak	0x015DD3DD	0x015DD489	U46 Upgrade Capsule	U46升级胶囊	utf16
2265	commented_ambiguous	tbl1.pak	0x015DD477		U50 Upgrade Capsule	U50升级胶囊	hits=2
2266	commented_ambiguous	tbl1.pak	0x015DD511		U53 Upgrade Capsule	U53升级胶囊	hits=2
2267	commented_ambiguous	tbl1.pak	0x015DD5AB		U55 Upgrade Capsule	U55升级胶囊	hits=2
2268	commented_ambiguous	tbl1.pak	0x015DD645		White Stone U55	白色石U55	hits=4
2269	relocated_unique	tbl1.pak	0x015DD8F3	0x015DD99F	EV Potion Capsule	EV药水胶囊	utf16
2270	commented_ambiguous	tbl1.pak	0x015DD96D		Potion Capsule	胶囊药水	hits=4
2271	commented_ambiguous	tbl1.pak	0x015DD9E1		EV White Stone U55	EV白色石U55	hits=2
2272	commented_ambiguous	tbl1.pak	0x015E0AB3		EV Weapon Upgrade Stone U60	EV武器升级石U60	hits=3
2273	commented_ambiguous	tbl1.pak	0x015E0D8D		EV Advanced Weapon Upgrade Stone U60	EV高级武器升级石U60	hits=2
2274	converted_wildcard	tbl1.pak	0x015E1B6D	*	[Spiritualist] LV UP 30! Cookie	[气功师] LV UP 30! Cookie	hits=3
2275	commented_ambiguous	tbl1.pak	0x015E1BB1		[Spiritualist] LV UP 30! Cookie	[气功师] LV UP 30! Cookie	hits=3
2276	converted_wildcard	tbl1.pak	0x015E1C69	*	[Dragon Clan] LV UP 30! Cookie	[那美克龙族] LV UP 30! Cookie	hits=3
2277	commented_ambiguous	tbl1.pak	0x015E1CAB		[Dragon Clan] LV UP 30! Cookie	[那美克龙族] LV UP 30! Cookie	hits=3
2278	converted_wildcard	tbl1.pak	0x015E1D75	*	[Wonder Majin] LV UP 30! Cookie	[意魔人] LV UP 30! Cookie	hits=3
2279	commented_ambiguous	tbl1.pak	0x015E1DB9		[Wonder Majin] LV UP 30! Cookie	[意魔人] LV UP 30! Cookie	hits=3
2280	commented_ambiguous	tbl1.pak	0x015E31E7		Pilaf Outfit	皮拉夫套装	hits=2
2281	commented_ambiguous	tbl1.pak	0x015E3691		Pilot Outfit	驾驶员套装	hits=2
2284	commented_ambiguous	tbl1.pak	0x015E38CB		Pilaf Set Capsule	皮拉夫套装胶囊	hits=2
2285	commented_ambiguous	tbl1.pak	0x015E39B3		Pilot Set Capsule	驾驶员套装胶囊	hits=2
2286	commented_ambiguous	tbl1.pak	0x015E3A8F		White Stone U60	白色石U60	hits=4
2287	commented_ambiguous	tbl1.pak	0x015E4D33		General White Outfit Type A	将军白色套装A型	hits=2
2288	commented_ambiguous	tbl1.pak	0x015E4E39		General White Outfit Type B	将军白色套装B型	hits=2
2289	commented_ambiguous	tbl1.pak	0x015E4F3F		General White Outfit Type C	将军白色套装C型	hits=2
2290	commented_ambiguous	tbl1.pak	0x015E64A7		LV70 Treasure Chest	LV70宝箱	hits=2
2291	commented_ambiguous	tbl1.pak	0x015E6F97		White Stone U70	白色石U70	hits=3
2292	commented_ambiguous	tbl1.pak	0x015E70DF		EV Dragon Ball Chest	EV龙珠胸甲	hits=6
2293	commented_ambiguous	tbl1.pak	0x015E7335		EV Supply Box	EV补给盒	hits=2
2294	commented_ambiguous	tbl1.pak	0x015E73B3		Popo's Outfit Type A	波波的套装A型	hits=2
2295	commented_ambiguous	tbl1.pak	0x015E74A1		Popo's Outfit Type B	波波的套装B型	hits=2
2296	commented_ambiguous	tbl1.pak	0x015E7591		Popo's Outfit Type C	波波的套装C型	hits=2
2297	commented_ambiguous	tbl1.pak	0x015E79DD		Popo's Outfit A Set Capsule	波波的套装A套装胶囊	hits=2
2298	commented_ambiguous	tbl1.pak	0x015E7A69		Popo's Outfit B Set Capsule	波波的套装B套装胶囊	hits=2
2299	commented_ambiguous	tbl1.pak	0x015E7AF5		Popo's Outfit C Set Capsule	波波的套装C套装胶囊	hits=2
2300	commented_ambiguous	tbl1.pak	0x015E99AB		Black Pet Capsule	黑色宠物胶囊	hits=21
2303	commented_ambiguous	tbl1.pak	0x015E9E31		Gotenks Outfit	悟天克斯套装	hits=2
2304	commented_ambiguous	tbl1.pak	0x015EA5DF		Towa's Outfit	托娃的套装	hits=2
2305	commented_ambiguous	tbl1.pak	0x015EA6BB		Krillin's Outfit	克林的套装	hits=2
2306	commented_ambiguous	tbl1.pak	0x015EA7EF		Ozaru Outfit	大猿套装	hits=2
2307	commented_ambiguous	tbl1.pak	0x015EA8BD		Ozaru's Head	大猿的头	hits=2
2308	relocated_unique	tbl1.pak	0x015EAA4B	0x015EAAF7	Pet Support Capsule	宠物支援胶囊	utf16
2311	commented_ambiguous	tbl1.pak	0x015EACC9		Legendary Scouter Coupon	传说探测器券	hits=2
2312	commented_ambiguous	tbl1.pak	0x015EB7AD		Scouter Reward E-1	探测器奖励E-1	hits=2
2313	commented_ambiguous	tbl1.pak	0x015EB825		Scouter Reward E-2	探测器奖励E-2	hits=2
2314	commented_ambiguous	tbl1.pak	0x015EB89D		Scouter Reward E-3	探测器奖励E-3	hits=2
2315	commented_ambiguous	tbl1.pak	0x015EB915		Scouter Reward E-4	探测器奖励E-4	hits=2
2316	commented_ambiguous	tbl1.pak	0x015EBB09		Silver Chest	银色胸甲	hits=12
2317	commented_ambiguous	tbl1.pak	0x015ECAF3		CC Special Battle Coin	CC特殊战斗硬币	hits=2
2318	relocated_unique	tbl1.pak	0x015ED3BB	0x015ED467	CC Engineer Outfit	CC工程师套装	utf16
2319	commented_ambiguous	tbl1.pak	0x015ED48B		CC Field Engineer Trainee Outfit	CC野外工程师见习套装	hits=2
2320	commented_ambiguous	tbl1.pak	0x015ED5D3		Fairy Wings	仙女翅膀	hits=2
2321	commented_ambiguous	tbl1.pak	0x015EE027		Frieza	弗利萨	hits=954
2322	converted_wildcard	tbl1.pak	0x015EE105	*	Mysterious Warrior Mask	神秘战士面具	hits=2
2325	commented_ambiguous	tbl1.pak	0x015EE7FD		Dinosaur Head	恐龙头	hits=2
2326	commented_ambiguous	tbl1.pak	0x015EEE2D		Frieza Head (Normal)	弗利萨头(普通)	hits=2
2327	commented_ambiguous	tbl1.pak	0x015F0445		Frieza Dogi (Normal)	弗利萨时装(普通)	hits=2
2328	commented_ambiguous	tbl1.pak	0x015F1389		CC Staff Outfit (Yellow)	CC杖套装(黄色)	hits=2
2329	commented_ambiguous	tbl1.pak	0x015F13BF		CC Staff Outfit (Green)	CC杖套装(绿色)	hits=2
2330	commented_ambiguous	tbl1.pak	0x015F13F3		CC Space Outfit	CC空间套装	hits=2
2333	commented_ambiguous	tbl1.pak	0x015F1F97		Lizard Skin	蜥蜴皮肤	hits=4
2334	commented_ambiguous	tbl1.pak	0x015F2055		Frog Skin	青蛙皮肤	hits=2
2335	relocated_unique	tbl1.pak	0x015F2185	0x015F2231	Cuckoo Skin	咕咕鸡皮肤	utf16
2336	commented_ambiguous	tbl1.pak	0x015F2335		Silver	银色	hits=124
2337	relocated_unique	tbl1.pak	0x015F2A79	0x015F2B25	Cuckoo Meat	咕咕鸡肉	utf16
2338	relocated_unique	tbl1.pak	0x015F2BC7	0x015F2C73	Wolf Meat	狼肉	utf16
2341	relocated_unique	tbl1.pak	0x015F4117	0x015F41C3	Mole Cricket Leather	鼹鼠蟋蟀皮革	utf16
2342	relocated_unique	tbl1.pak	0x015F41C3	0x015F426F	Kiri Skin	基里皮肤	utf16
2345	relocated_unique	tbl1.pak	0x015F4517	0x015F45C3	Special Steel	特殊钢	utf16
2346	commented_ambiguous	tbl1.pak	0x015F50A5		Purple Crystal Gem	紫色水晶宝石	hits=2
2347	relocated_unique	tbl1.pak	0x015F57D3	0x015F587F	Black Mask	黑色面具	utf16
2348	relocated_unique	tbl1.pak	0x015F59A9	0x015F5A55	Alien Skin	异星皮肤	utf16
2349	relocated_unique	tbl1.pak	0x015F5D89	0x015F5E35	Space Metal	空间金属	utf16
2350	relocated_unique	tbl1.pak	0x015F68FD	0x015F69A9	Spirit King Stone	精神王石	utf16
2351	relocated_unique	tbl1.pak	0x015F6CFD	0x015F6DA9	Energy Hair	气功发型	utf16
2352	relocated_unique	tbl1.pak	0x015F70CD	0x015F7179	Magic Skin	魔法皮肤	utf16
2353	relocated_unique	tbl1.pak	0x015F747B	0x015F7527	Frieza Metal	弗利萨金属	utf16
2354	relocated_unique	tbl1.pak	0x015F7B17	0x015F7BC3	Tiamat Meat	提亚马特肉	utf16
2355	relocated_unique	tbl1.pak	0x0161F715	0x0161F7C1	Rabbit Robot T-002	兔子机器人T-002	utf16
2356	relocated_unique	tbl1.pak	0x0161F7AB	0x0161F857	Rabbit Robot T-003	兔子机器人T-003	utf16
2357	relocated_unique	tbl1.pak	0x0161F841	0x0161F8ED	Rabbit Robot T-004	兔子机器人T-004	utf16
2358	commented_ambiguous	tbl1.pak	0x016203CB		Red Puar	红色普尔	hits=2
2359	commented_ambiguous	tbl1.pak	0x01621105		Cat Pet	猫宠物	hits=4
2364	relocated_unique	tbl1.pak	0x01621373	0x0162141F	Broly Pet (Normal)	布罗利宠物(普通)	utf16
2365	relocated_unique	tbl1.pak	0x01621417	0x016214C3	Broly Pet (Super Saiyan)	布罗利宠物(超级赛亚人)	utf16
2366	relocated_unique	tbl1.pak	0x016214D1	0x0162157D	Broly Pet (Legendary Super Saiyan)	布罗利宠物(传说超级赛亚人)	utf16
2367	relocated_unique	tbl1.pak	0x01621573	0x0162161F	Flexarot (Normal)	弗莱克萨罗特(普通)	utf16
2368	relocated_unique	tbl1.pak	0x01621671	0x0162171D	Flexarot (Super Saiyan)	弗莱克萨罗特(超级赛亚人)	utf16
2369	relocated_unique	tbl1.pak	0x01621783	0x0162182F	Flexarot (Super Saiyan God)	弗莱克萨罗特(超级赛亚人之神)	utf16
2370	relocated_unique	tbl1.pak	0x01621859	0x01621905	Flexarot (Super Saiyan God Blue)	弗莱克萨罗特(超级赛亚人之神蓝色)	utf16
2373	relocated_unique	tbl1.pak	0x01621ABF	0x01621B6B	Ultimate Gohan LV4	终极孙悟饭Lv4	utf16
2376	commented_ambiguous	tbl1.pak	0x01625341		Material Arts Capsule Lv1	材料武道胶囊Lv1	hits=2
2377	relocated_unique	tbl1.pak	0x016253DF	0x0162548B	Material Arts Capsule Lv2	材料武道胶囊Lv2	utf16
2378	relocated_unique	tbl1.pak	0x0162547D	0x01625529	Material Arts Capsule Lv3	材料武道胶囊Lv3	utf16
2379	relocated_unique	tbl1.pak	0x0162551B	0x016255C7	Material Arts Capsule Lv4	材料武道胶囊Lv4	utf16
2380	relocated_unique	tbl1.pak	0x016255B9	0x01625665	Material Arts Capsule Lv5	材料武道胶囊Lv5	utf16
2381	relocated_unique	tbl1.pak	0x01625657	0x01625703	Material Arts Capsule Lv6	材料武道胶囊Lv6	utf16
2382	relocated_unique	tbl1.pak	0x016256F5	0x016257A1	Material Arts Capsule Lv7	材料武道胶囊Lv7	utf16
2383	relocated_unique	tbl1.pak	0x01625793	0x0162583F	Material Arts Capsule Lv8	材料武道胶囊Lv8	utf16
2384	relocated_unique	tbl1.pak	0x01625831	0x016258DD	Material Arts Capsule Lv9	材料武道胶囊Lv9	utf16
2385	relocated_unique	tbl1.pak	0x016258CF	0x0162597B	Material Arts Capsule Lv10	材料武道胶囊Lv10	utf16
2386	commented_ambiguous	tbl1.pak	0x01625F89		Warrior Capsule Lv1	那美克战士胶囊Lv1	hits=2
2387	relocated_unique	tbl1.pak	0x0162601B	0x016260C7	Warrior Capsule Lv2	那美克战士胶囊Lv2	utf16
2388	relocated_unique	tbl1.pak	0x016260AD	0x01626159	Warrior Capsule Lv3	那美克战士胶囊Lv3	utf16
2389	relocated_unique	tbl1.pak	0x0162613F	0x016261EB	Warrior Capsule Lv4	那美克战士胶囊Lv4	utf16
2390	relocated_unique	tbl1.pak	0x016261D1	0x0162627D	Warrior Capsule Lv5	那美克战士胶囊Lv5	utf16
2391	relocated_unique	tbl1.pak	0x01626263	0x0162630F	Warrior Capsule Lv6	那美克战士胶囊Lv6	utf16
2392	relocated_unique	tbl1.pak	0x016262F5	0x016263A1	Warrior Capsule Lv7	那美克战士胶囊Lv7	utf16
2393	relocated_unique	tbl1.pak	0x01626387	0x01626433	Warrior Capsule Lv8	那美克战士胶囊Lv8	utf16
2394	relocated_unique	tbl1.pak	0x01626419	0x016264C5	Warrior Capsule Lv9	那美克战士胶囊Lv9	utf16
2395	relocated_unique	tbl1.pak	0x016264AB	0x01626557	Warrior Capsule Lv10	那美克战士胶囊Lv10	utf16
2396	commented_ambiguous	tbl1.pak	0x01626B31		Might Majin Capsule Lv1	大魔人胶囊Lv1	hits=2
2397	relocated_unique	tbl1.pak	0x01626BCB	0x01626C77	Might Majin Capsule Lv2	大魔人胶囊Lv2	utf16
2398	relocated_unique	tbl1.pak	0x01626C65	0x01626D11	Might Majin Capsule Lv3	大魔人胶囊Lv3	utf16
2399	relocated_unique	tbl1.pak	0x01626CFF	0x01626DAB	Might Majin Capsule Lv4	大魔人胶囊Lv4	utf16
2400	relocated_unique	tbl1.pak	0x01626D99	0x01626E45	Might Majin Capsule Lv5	大魔人胶囊Lv5	utf16
2401	relocated_unique	tbl1.pak	0x01626E33	0x01626EDF	Might Majin Capsule Lv6	大魔人胶囊Lv6	utf16
2402	relocated_unique	tbl1.pak	0x01626ECD	0x01626F79	Might Majin Capsule Lv7	大魔人胶囊Lv7	utf16
2403	relocated_unique	tbl1.pak	0x01626F67	0x01627013	Might Majin Capsule Lv8	大魔人胶囊Lv8	utf16
2404	relocated_unique	tbl1.pak	0x01627001	0x016270AD	Might Majin Capsule Lv9	大魔人胶囊Lv9	utf16
2405	relocated_unique	tbl1.pak	0x0162709B	0x01627147	Might Majin Capsule Lv10	大魔人胶囊Lv10	utf16
2406	commented_ambiguous	tbl1.pak	0x01627137		Wonder Majin Capsule Lv1	意魔人胶囊Lv1	hits=2
2407	relocated_unique	tbl1.pak	0x016271D3	0x0162727F	Wonder Majin Capsule Lv2	意魔人胶囊Lv2	utf16
2408	relocated_unique	tbl1.pak	0x0162726F	0x0162731B	Wonder Majin Capsule Lv3	意魔人胶囊Lv3	utf16
2409	relocated_unique	tbl1.pak	0x0162730B	0x016273B7	Wonder Majin Capsule Lv4	意魔人胶囊Lv4	utf16
2410	relocated_unique	tbl1.pak	0x016273A7	0x01627453	Wonder Majin Capsule Lv5	意魔人胶囊Lv5	utf16
2411	relocated_unique	tbl1.pak	0x01627443	0x016274EF	Wonder Majin Capsule Lv6	意魔人胶囊Lv6	utf16
2412	relocated_unique	tbl1.pak	0x016274DF	0x0162758B	Wonder Majin Capsule Lv7	意魔人胶囊Lv7	utf16
2413	relocated_unique	tbl1.pak	0x0162757B	0x01627627	Wonder Majin Capsule Lv8	意魔人胶囊Lv8	utf16
2414	relocated_unique	tbl1.pak	0x01627617	0x016276C3	Wonder Majin Capsule Lv9	意魔人胶囊Lv9	utf16
2415	relocated_unique	tbl1.pak	0x016276B3	0x0162775F	Wonder Majin Capsule Lv10	意魔人胶囊Lv10	utf16
2416	relocated_unique	tbl1.pak	0x016288F5	0x016289A1	Special Weapon Material Box	特殊武器材料盒	utf16
2417	commented_ambiguous	tbl1.pak	0x0163CDDB		Super Powerful Shadow Claws	超级强力暗影爪	hits=3
2418	commented_ambiguous	tbl1.pak	0x0163CFF9		Super Powerful Dark Gem	超级强力黑暗宝石	hits=3
2419	commented_ambiguous	tbl1.pak	0x0163D09F		Super Powerful Awakening Stick	超级强力觉醒棍	hits=3
2420	commented_ambiguous	tbl1.pak	0x0163D153		Super Powerful Thunder Sword	超级强力雷霆剑	hits=3
2421	commented_ambiguous	tbl1.pak	0x0163D2B1		Super Powerful Awakening Wand	超级强力觉醒短杖	hits=3
2422	commented_ambiguous	tbl1.pak	0x0163D565		Super Powerful Mysterious Mask	超级强力神秘面具	hits=3
2423	commented_ambiguous	tbl1.pak	0x0164070B		Dark Soul Claws	黑暗灵魂爪	hits=3
