来源	文件	位置	原文	参考译文	填写中文	长度状态
UI	lang0.pak	DST_REGEN_MB_MAINWORLD_MOVE_TO_POPOSTONE_BTN	Respawn			
UI	lang0.pak	DST_REGEN_MB_MAINWORLD_USE_POPOSTONE_CHUNK_BTN	Revive			
UI	lang0.pak	DST_REGEN_MB_PARTYDUNGEON_RETRY_BTN	Retry			
UI	lang0.pak	DST_REGEN_MB_TLQ_MOVE_TO_MAINWORLD_BTN	Respawn			
UI	lang0.pak	DST_REGEN_MB_TLQ_RETRY_BTN	Retry			
UI	lang0.pak	DST_REGEN_MB_TMQ_MOVE_TO_MAINWORLD_BTN	Leave			
UI	lang0.pak	DST_REGEN_PLAYER_CCBD	"[align = ""center""][font size = ""12"" color=""f4d762""]Waiting for Revive[/font][br][br][font size = ""10"" color=""eb436b""]If you click OK you'll leave the dungeon and party.[/font][br][font size = ""10"" color=""ffffff""]Leave dungeon and party?[/font]"			
UI	lang0.pak	DST_REGEN_PLAYER_DOJO	"[align = ""center""][font size = ""12"" color=""f4d762""]You Fainted[/font][br][br][font size = ""10"" color=""269eff""]Can't do anything while dead[br]Please wait[br]until you get resurrected.[/font][br][br][font size = ""10"" color=""f4d762""]Retry: Stay in this world[/font][br][br][font size = ""10"" color=""ffffff""]Retry?[/font]"			
UI	lang0.pak	DST_REGEN_PLAYER_MAINWORLD	"[align = ""center""][font size = ""12"" color=""f4d762""]You Fainted[/font][br][br][font size = ""10"" color=""269eff""]Can't do anything while dead[/font][br][font size = ""10"" color=""f4d762""]Wait for a friend[br]To bring you back[br]or go to Popo Stone.[/font][br][br][font size = ""10"" color=""ef1f1f""]Go to: Popostone location[/font][br][br][font size = ""10"" color=""ffffff""]Select an action?[/font]"			
UI	lang0.pak	DST_REGEN_PLAYER_MAINWORLD_WITH_POPO	"[align = ""center""][font size = ""12"" color=""f4d762""]You Fainted[/font][br][br][font size = ""10"" color=""269eff""]You have lost all of your Life Points.[/font][br][br][font size = ""10"" color=""f4d762""]You can Respawn in Town or[br][br]Revive yourself using a Popo Stone[/font][br][br][font size = ""10"" color=""ffffff""]Select an action?[/font]"			
UI	lang0.pak	DST_REGEN_PLAYER_PARTY_DUNGEON	"[align = ""center""][font size = ""12"" color=""f4d762""]You Fainted[/font][br][br][font size = ""10"" color=""269eff""]You've Fainted[br]Please wait[br]until you are resurrected[/font][br][br][font size = ""10"" color=""ffffff""]Select an action?[/font]"			
UI	lang0.pak	DST_REGEN_PLAYER_PARTY_DUNGEON_NO	"[align = ""center""][font size = ""12"" color=""f4d762""]You Fainted[/font][br][br][font size = ""10"" color=""269eff""]Can't do anything while dead[br]Please wait[br]for the timer[br]you can't respawn[br]until the timer[br]runs out[br]please wait.[/font][br][br][font size = ""10"" color=""f4d762""]Land : Stay in this world[/font][br][br][font size = ""10"" color=""ffffff""]Select an action?[/font][br]"			
UI	lang0.pak	DST_REGEN_PLAYER_TLQ	"[align = ""center""][font size = ""12"" color=""f4d762""]You Fainted[/font][br][br][font size = ""10"" color=""269eff""]Can't do anything while dead[/font][br][font size = ""10"" color=""f4d762""]Teleport back[br]To your own world.[br][br]Return: Back to your world[br]Land: Stay in this world[/font][br][br][font size = ""10"" color=""ffffff""]Select an action?[/font]"			
UI	lang0.pak	DST_REGEN_PLAYER_TMQ	"[align = ""center""][font size = ""12"" color=""f4d762""]You Fainted[/font][br][br][font size = ""10"" color=""269eff""]Can't do anything while dead[/font][br][font size = ""10"" color=""f4d762""]Releasing will bring you[br]Back to your world[/font][br][br][font size = ""10"" color=""ffffff""]Select an action?[/font]"			
UI	lang0.pak	DST_REGISTER	Register			
UI	lang0.pak	DST_REGISTER_MASCOT_MB_CONFIRM	"[align = ""center""][font size = ""12"" color=""f4d762""]Pet Registration[/font][br][br][font size = ""10"" color=""269eff""]To avoid losing your Pet it's[br]recommended to register it.[/font][br][br][font size = ""10"" color=""ffffff""]Register your Pet now?[/font]"			
UI	lang0.pak	DST_REJECT_PARTY_RECALL	%s Reject recall.			
UI	lang0.pak	DST_RELEASE	Dismiss			
UI	lang0.pak	DST_RENAME_MB_CHARAC_RENAME	"[align = ""center""][font size=""12""color=""f4d762""]Character Rename[/font][br][br][font size=""10""color=""269eff""]Enter new name.[/font]"			
UI	lang0.pak	DST_RENAME_MB_ENTER_LOBBY	"[align = ""center""][font size=""12""color=""f4d762""]Character Selection[/font][br][br][font size=""10""color=""269eff""]Will enter lobby in 10 seconds.[br][/font]"			
UI	lang0.pak	DST_REPAIR_ALL_ITEM	All Items repaired! Cost: %s Zeni			
UI	lang0.pak	DST_REPAIR_ITEM	%s Repaired %s			
UI	lang0.pak	DST_RESET	Reset			
UI	lang0.pak	DST_RESTRICTION_CCBD	CCBD disabled			
UI	lang0.pak	DST_RESTRICTION_DOJO	Dojo Disabled			
UI	lang0.pak	DST_RESTRICTION_HUNT	Scramble Disabled			
UI	lang0.pak	DST_RESTRICTION_NORMAL	General Disabled			
UI	lang0.pak	DST_RESTRICTION_RAID	Raid Disabled			
UI	lang0.pak	DST_RESTRICTION_RANKBATTLE	Ranked Disabled			
UI	lang0.pak	DST_RESTRICTION_TEINKAICHIBUDOKAI	Budokai Disabled			
UI	lang0.pak	DST_RESTRICTION_TIMEQUEST	TMQ Disabled			
UI	lang0.pak	DST_RESTRICTION_TLQ	TLQ Disabled			
UI	lang0.pak	DST_RESTRICTION_TUTORIAL	Tutorial Disabled			
UI	lang0.pak	DST_RESTRUCTURE_ITEM_EMPTY_TOOLTIP	Place item for restructuring.			
UI	lang0.pak	DST_REVERTED_BATTLE_DRAGONBALL	Battle Dragon Ball			
UI	lang0.pak	DST_REVERTED_DRAGONBALL	Dragon Ball			
UI	lang0.pak	DST_REVERTED_INVENTORY	Inventory Bound			
UI	lang0.pak	DST_REVERTED_ITEM	Sealing			
UI	lang0.pak	DST_REVERTED_MB_CONFIRM_ACTIVATE	"[align = ""center""][font size = ""12"" color=""f4d762""]Check Item Attribute[/font][br][br][font size = ""10"" color=""f36a7c""]Attribute: %s.[/font][br][br][font size = ""10"" color=""f36a7c""]Change the status of the item? (can't be undone)[/font]"			
UI	lang0.pak	DST_REVERTED_QUEST	Quest Bound			
UI	lang0.pak	DST_REWARDLIST	List			
UI	lang0.pak	DST_REWARD_ACCOUNT	All characters available			
UI	lang0.pak	DST_REWARD_CHAR	Other roles			
UI	lang0.pak	DST_REWARD_CLOSE	Close			
UI	lang0.pak	DST_REWARD_EVENT_AD	Manager			
UI	lang0.pak	DST_REWARD_INDEX_ERROR	Index Error			
UI	lang0.pak	DST_REWARD_INFO	Reward info			
UI	lang0.pak	DST_REWARD_NOT_ACCOUNT_CHARID	"[align = ""center""][font size = ""12"" color=""f4d762""]Information system problem[/font][br][br][font size = ""10"" color=""ffffff""]Compensation of receiving[br]data error occurred (02).[/font]"			
UI	lang0.pak	DST_REWARD_NOT_CHARID	"[align = ""center""][font size = ""12"" color=""f4d762""]Error[/font[br][br][font size = ""10"" color=""ffffff""]An error occurred.[/font]"			
UI	lang0.pak	DST_REWARD_NOT_CHAR_CHARID	"[align = ""center""][font size = ""12"" color=""f4d762""]Information system problem[/font][br][br][font size = ""10"" color=""ffffff""]Compensation of receiving[br]data error occurred (02).[/font]"			
UI	lang0.pak	DST_REWARD_NOT_REWARD	Reward not available			
UI	lang0.pak	DST_REWARD_NOT_TABLE	"[align = ""center""][font size = ""12"" color=""f4d762""]Information system problem[/font][br][br][font size = ""10"" color=""ffffff""]Compensation of receiving[br]data error occurred (01).[/font]"			
UI	lang0.pak	DST_REWARD_SENDCHAR	From			
UI	lang0.pak	DST_REWARD_SENT	Reward Accepted			
UI	lang0.pak	DST_REWARD_SENT_CHARACTER	"[align = ""center""][font size = ""12"" color=""f4d762""]Reward[/font][br][br][size = ""10"" color=""FFFFFF""]Only the current character will receive the reward.[/font][br][br][font size = ""10"" color=""eb436b""]Do you want to continue?[/font]"			
UI	lang0.pak	DST_REWARD_TABLE_ERROR	Table error			
UI	lang0.pak	DST_RING	Ring			
UI	lang0.pak	DST_RPBALL_TOOLTIP	Use RP to boost skills or to use HTB skills			
UI	lang0.pak	DST_SATURDAY	Saturday			
UI	lang0.pak	DST_SAVE	Save			
UI	lang0.pak	DST_SCOUTERPARTS_BEST_START	Best Start			
UI	lang0.pak	DST_SCOUTERPARTS_FIND_MOB_TO_GET_DRAGONBALL	Finds Dragon Balls			
UI	lang0.pak	DST_SCOUTERPARTS_FIND_OBJECT	Find hidden objects			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_LUMINOSITY	Item Drop			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_METERIAL_DECOMPOSITION	Material Degradation			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_REMOTE_BANK	Remote Warehouse			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_REMOTE_SHOP	Remote Store			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_REMOTE_SHOP_BUY	Remote Buy			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_REMOTE_SHOP_IDENTIFY	Remote Identify			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_REMOTE_SHOP_REPAIR	Remote Repair			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_REMOTE_SHOP_SELL	Remote Sell			
UI	lang0.pak	DST_SCOUTERPARTS_INFO_REMOTE_TMP	Remote Auction			
UI	lang0.pak	DST_SCOUTERPARTS_ITEM_IDENTIFICATION	Identify Item			
UI	lang0.pak	DST_SCOUTERPARTS_MAIL_CONNECTOR	Mailbox Access			
UI	lang0.pak	DST_SCOUTERPARTS_MAIL_TRANSMITTER	Mailbox Access + Item transfer			
UI	lang0.pak	DST_SCOUTERPARTS_PC_INFO_JAMMING	Avoid Inspect			
UI	lang0.pak	DST_SCOUTERPARTS_PC_INFO_VIEWER	Inspect Others			
UI	lang0.pak	DST_SCOUTERPARTS_QUEST_SEARCH	Quest Search			
UI	lang0.pak	DST_SCOUTERPARTS_SPECIAL_START	Predicts:%d%% Accuracy			
UI	lang0.pak	DST_SCOUTER_BA	Passive			
UI	lang0.pak	DST_SCOUTER_BACK	Runs			
UI	lang0.pak	DST_SCOUTER_BALL	May Drop a Dragon Ball			
UI	lang0.pak	DST_SCOUTER_BUTTON_EXPLANATION_NON	Scouter On/Off Button.			
UI	lang0.pak	DST_SCOUTER_BUTTON_EXPLANATION_OFF	Scouter: Off. Click on the T key to turn on.			
UI	lang0.pak	DST_SCOUTER_BUTTON_EXPLANATION_ON	Scouter: On. Click on the T key to turn off.			
UI	lang0.pak	DST_SCOUTER_CAN_NOT_MOVE_PARTS_ON_MENU	Can't Move Part Error			
UI	lang0.pak	DST_SCOUTER_CHECK_ABILITY_ATTACK	Aggression Scan			
UI	lang0.pak	DST_SCOUTER_CHECK_DRAGONBALL	Dragon Ball Radar			
UI	lang0.pak	DST_SCOUTER_CHECK_EQUIPMENT	Equipment Scan			
UI	lang0.pak	DST_SCOUTER_CHECK_MONSTER	AI/Skill/Prop.			
UI	lang0.pak	DST_SCOUTER_COME	Calls for Help			
UI	lang0.pak	DST_SCOUTER_DB	Buffs			
UI	lang0.pak	DST_SCOUTER_DC	Curse			
UI	lang0.pak	DST_SCOUTER_DD	Damage			
UI	lang0.pak	DST_SCOUTER_DH	Heals			
UI	lang0.pak	DST_SCOUTER_ENDURANCE	Durability			
UI	lang0.pak	DST_SCOUTER_ENERGE	%d%% Agro			
UI	lang0.pak	DST_SCOUTER_EQUIPMENT_ALLOFF	Scouter: Off. Click on the T key to turn on			
UI	lang0.pak	DST_SCOUTER_EQUIPMENT_NONE	No Equipment scan function			
UI	lang0.pak	DST_SCOUTER_EQUIPMENT_OFF	Scan function is disabled			
UI	lang0.pak	DST_SCOUTER_EXPLAIN_SLOT	Open Scouter %s			
UI	lang0.pak	DST_SCOUTER_FA	Aggressive			
UI	lang0.pak	DST_SCOUTER_FULL	Scouter Full			
UI	lang0.pak	DST_SCOUTER_MUST_CLEAR_SCOUTER	Remove All Parts First			
UI	lang0.pak	DST_SCOUTER_NEED_SCOUTER	Equip Scouter to Use			
UI	lang0.pak	DST_SCOUTER_NOT_EXIST_HIDDEN_OBJECT	No Hidden Object Found			
UI	lang0.pak	DST_SCOUTER_OUT_OF_ORDER_SCOUTER	Scouter Needs Repair			
UI	lang0.pak	DST_SCOUTER_PARTS_NAME	Part			
UI	lang0.pak	DST_SCOUTER_PARTS_OPTION	Part Options			
UI	lang0.pak	DST_SCOUTER_PARTS_POWER_CUNSUMPTION	Power Consumption %d			
UI	lang0.pak	DST_SCOUTER_PC_VIEWER_ACCESARY	Accessories			
UI	lang0.pak	DST_SCOUTER_PC_VIEWER_COSTUME	Costume			
UI	lang0.pak	DST_SCOUTER_PC_VIEWER_DEFENCE	Defense			
UI	lang0.pak	DST_SCOUTER_PC_VIEWER_SPECIAL	Special			
UI	lang0.pak	DST_SCOUTER_PC_VIEWER_WEAPON	Weapon			
UI	lang0.pak	DST_SCOUTER_PHYSICAL	Physical %d%%			
UI	lang0.pak	DST_SCOUTER_POSSIBLE_QUEST	Quest Search			
UI	lang0.pak	DST_SCOUTER_POWER	Power			
UI	lang0.pak	DST_SCOUTER_POWER_CURRENT_INFO	Power Capacity %d/%d			
UI	lang0.pak	DST_SCOUTER_POWER_MAX_INFO	Maximum Power: %d			
UI	lang0.pak	DST_SCOUTER_QUEST_SEARCH_NOT_QUEST	Scan found no NPC's with Quests.			
UI	lang0.pak	DST_SCOUTER_REMOVER_ALL_PARTS	Remove All Parts			
UI	lang0.pak	DST_SCOUTER_REPAIR_TWENTY	Scouter durability below 10% Please repair.			
UI	lang0.pak	DST_SCOUTER_REPAIR_ZERO	Scouter durability 0 No scan possible.			
UI	lang0.pak	DST_SCOUTER_SCOUTER_ABILITY	Scouter Stats			
UI	lang0.pak	DST_SCOUTER_SCOUTER_NAME	Scouter			
UI	lang0.pak	DST_SCOUTER_SMART_FA	Smart			
UI	lang0.pak	DST_SCOUTER_SUCCESS_FIND_HIDDEN_OBJECT	%d Hidden Object Found			
UI	lang0.pak	DST_SCOUTER_TIMID	Coward			
UI	lang0.pak	DST_SCOUTER_WORKING	Scouter in Use			
UI	lang0.pak	DST_SEALING_CONFIRM_BOX	"[font size = ""9"" color = ""000000""]After sealing, the item stays un-bound[br]till the capsule gets opened.[br]The Gold coins get consumed.[br][br]Seal the Item now ?[/font]"			
UI	lang0.pak	DST_SEALING_EMPTY_ITEM	Insert Item to sealing.			
UI	lang0.pak	DST_SEALING_EXTRACT_CONFIRM_BOX	"[align = ""center""][font size = ""12"" color=""f4d762""]Open Capsule[/font][br][br][font size = ""9"" color = ""ffffff""]After opening the capsule, the item return to bound.[br]Are you sure to open it?[/font]"			
UI	lang0.pak	DST_SEALING_MODE	(Seal)			
UI	lang0.pak	DST_SEALING_NEED_GOLD_COIN	Need Seal coin.			
UI	lang0.pak	DST_SEALING_NEED_MORE_COIN	Need more coin.			
UI	lang0.pak	DST_SEALING_NEED_RESTRICT_EQUIP	Item not possible.			
UI	lang0.pak	DST_SEALING_NOT_EXTRACT	A sealing capsule can't be discarded or sold to NPC.			
UI	lang0.pak	DST_SEALING_REVERTED	Sealing			
UI	lang0.pak	DST_SEALING_RULE_NOTICE	Based on the Quality different amount\nof Seal coins are required.			
UI	lang0.pak	DST_SEALING_SUCCESS	Success!			
UI	lang0.pak	DST_SEALING_TITLE	Item seal			
UI	lang0.pak	DST_SEARCH_EMPTY	No results.			
UI	lang0.pak	DST_SERVER_CONNECTING	"[align = ""center""][font size = ""12"" color=""f4d762""]Server[/font][br][br][font size = ""10"" color=""269eff""]Receiving Server Information[br][br]Please wait...[br][/font]"			
UI	lang0.pak	DST_SERVER_DISCONNECT	"[align = ""center""][font size=""12""color=""f4d762""]Server[/font][br][br][font size=""10""color=""ffffff""]You have disconnected.[/font]"			
UI	lang0.pak	DST_SET_COIN	Please Insert Coin			
UI	lang0.pak	DST_SET_REVERTED_ITEM	Insert Item to seal.			
UI	lang0.pak	DST_SEWING_KIT_BTN_BUY	Buy			
UI	lang0.pak	DST_SEWING_KIT_BTN_CLOSE	Close			
UI	lang0.pak	DST_SEWING_KIT_DISASSEMBLE_NOT_COSTUME	Not a Dogi			
UI	lang0.pak	DST_SEWING_KIT_DISASSEMBLE_NOT_SEWING_KIT	Not a Disassemble kit			
UI	lang0.pak	DST_SEWING_KIT_DISASSEMBLE_PROGRESS	Ongoing Disassemble			
UI	lang0.pak	DST_SEWING_KIT_SLOT_COSTUME	Dogi			
UI	lang0.pak	DST_SEWING_KIT_SLOT_SEWING_KIT	Disassemble kit			
UI	lang0.pak	DST_SEWING_KIT_TITLE	Dogi disassemble			
UI	lang0.pak	DST_SHENRON	Shenron			
UI	lang0.pak	DST_SHUTDOWN_WARNING	The Server is going to shut down!			
UI	lang0.pak	DST_SHUTDOWN_WARNING_MSG	"[align = ""center""][font size = ""12"" color=""f4d762""]The Server is going to shut down![/font]"			
UI	lang0.pak	DST_SIDEDLG_TITLE_QUESTINDICATOR	Quests			
UI	lang0.pak	DST_SIDEDLG_TITLE_RANKBATTLEINFO	Rank Battle Info			
UI	lang0.pak	DST_SIDEDLG_TITLE_TARGETITEMINFO	Item Info			
UI	lang0.pak	DST_SIDEDLG_TITLE_TMQINFO	TMQ Info			
UI	lang0.pak	DST_SIDEICON_HINT_CLASS_CHANGE_TEXT	Change Master Class			
UI	lang0.pak	DST_SIDEICON_HINT_CLASS_CHANGE_TITLE	Class Change			
UI	lang0.pak	DST_SIDEICON_HINT_FRIEND_TITLE	Friend Login			
UI	lang0.pak	DST_SIDEICON_HINT_GIFT_TEXT	Cash Shop Item received.			
UI	lang0.pak	DST_SIDEICON_HINT_GIFT_TITLE	Gift Received			
UI	lang0.pak	DST_SIDEICON_HINT_HELP_MORE	Shortcuts			
UI	lang0.pak	DST_SIDEICON_HINT_NEWMAIL_TEXT	You have Mail			
UI	lang0.pak	DST_SIDEICON_HINT_NEWMAIL_TITLE	New Mail			
UI	lang0.pak	DST_SIDEICON_HINT_SKILL_UPGRADE_TEXT	%s to upgrade skills, check skills			
UI	lang0.pak	DST_SIDEICON_HINT_SKILL_UPGRADE_TITLE	Upgrade Notice			
UI	lang0.pak	DST_SKILL_ABILITY_ACCEPT	Abilities Applied			
UI	lang0.pak	DST_SKILL_ALREADY_LEARNED	Already Learned			
UI	lang0.pak	DST_SKILL_APPLY_INSTANCE_ENEMY	Hits Enemy Instantly			
UI	lang0.pak	DST_SKILL_CANCEL	Skill Cast Cancelled			
UI	lang0.pak	DST_SKILL_CANT_LEARN	Can't Learn Skill			
UI	lang0.pak	DST_SKILL_CANT_LEARN_FOREVER	Unable to learn skill			
UI	lang0.pak	DST_SKILL_CONSUME_TEXT	Use			
UI	lang0.pak	DST_SKILL_EP_CONSUMPTION	Cost: %5d EP			
UI	lang0.pak	DST_SKILL_EXP	Rating: %41f %%			
UI	lang0.pak	DST_SKILL_FILTER_ACTION	Action			
UI	lang0.pak	DST_SKILL_FILTER_ALL	All			
UI	lang0.pak	DST_SKILL_FILTER_ETC	Etc			
UI	lang0.pak	DST_SKILL_FILTER_HTB	HTB			
UI	lang0.pak	DST_SKILL_FILTER_PASSIVE	Passive			
UI	lang0.pak	DST_SKILL_FILTER_SOCIAL	Social			
UI	lang0.pak	DST_SKILL_FILTER_SUB	Assistive			
UI	lang0.pak	DST_SKILL_GRADE	Level %d			
UI	lang0.pak	DST_SKILL_GRADE_MASTERED	Master			
UI	lang0.pak	DST_SKILL_HAVE_MORE_EFFECT	 Outside of %d			
UI	lang0.pak	DST_SKILL_LEARN_LEVEL	Lv.%d			
UI	lang0.pak	DST_SKILL_LP_CONSUMPTION	Cost: %5d LP 			
UI	lang0.pak	DST_SKILL_MASTERED	Mastered Skill			
UI	lang0.pak	DST_SKILL_MASTER_LEARN	Click to learn Skill			
UI	lang0.pak	DST_SKILL_MASTER_UPGRADE	Click to Upgrade Skill			
UI	lang0.pak	DST_SKILL_MASTER_WINDOW_TITLE	Skill Master			
UI	lang0.pak	DST_SKILL_MUST_EQUIP_ITEM	Item: %s			
UI	lang0.pak	DST_SKILL_NEED_LEVEL	Lv.%3d			
UI	lang0.pak	DST_SKILL_NEED_MASTERSKILL	Mastered: %s			
UI	lang0.pak	DST_SKILL_NEED_SKILL	Requires: %s Lv.%d			
UI	lang0.pak	DST_SKILL_NEED_TEXT	Requirements			
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_MASTER_SKILL_ALARM	New Skills!			
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_MASTER_SKILL_TITLE	Master Skills			
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_SELF_SKILL_ALARM	You can learn a new Skill.			
UI	lang0.pak	DST_SKILL_NOTYFY_LEARN_SELF_SKILL_TITLE	Skills			
UI	lang0.pak	DST_SKILL_NOTYFY_UPGRADE_ALARM	Upgrades Available			
UI	lang0.pak	DST_SKILL_NOTYFY_UPGRADE_TITLE	Upgrade Alerts			
UI	lang0.pak	DST_SKILL_NOT_LEARN	Skill isn't learned.			
UI	lang0.pak	DST_SKILL_OCCLUSION_CHECK	Target not in sight.			
UI	lang0.pak	DST_SKILL_PLEASE_SELECT_TARGET	Select target.			
UI	lang0.pak	DST_SKILL_READY_LEARN	Learn Skill			
UI	lang0.pak	DST_SKILL_READY_UPGRADE	Change Skill			
UI	lang0.pak	DST_SKILL_RPBONUS_TEXT_DISABLE	Disabled			
UI	lang0.pak	DST_SKILL_RPBONUS_TEXT_MANUAL	Manual			
UI	lang0.pak	DST_SKILL_RPBONUS_TEXT_TITLE	Skill Set Ability			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_CASTING_TIME_MINUS	Reduces cast time by %s seconds.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_CASTING_TIME_MINUS_NEXT	Reduces cast time. Unlocks at skill level %d.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_COOLTIME_MINUS	Reduces cooldown by %s seconds.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_COOLTIME_MINUS_NEXT	Reduces cooldown. Unlocks at skill level %d.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_EP_MINUS	Reduces EP cost by %s%%.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_EP_MINUS_NEXT	Reduces EP cost. Unlocks at skill level %d.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_GUARD_CRASH	Break the Guard from opponent. Damage increased by additional %s%% on success.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_GUARD_CRASH_NEXT	Break your opponent's guard. Unlocks at skill level %d.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_INVALID	Disabled			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KEEPTIME_PLUS	Increases skill effect duration %s seconds.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KEEPTIME_PLUS_NEXT	Increases skill effect duration. Unlocks at skill level %d.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KNOCKDOWN	Provides a chance to knockdown your target			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_KNOCKDOWN_NEXT	Provides a chance to knockdown your target. Unlocks at skill level %d.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_MANUAL	Set Custom Ability			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_RESULT_ABSOLUTE	Increases skill power by %s.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_RESULT_ABSOLUTE_NEXT	Increase skill power. Unlocks at skill level %d.			
UI	lang0.pak	DST_SKILL_RPBONUS_TOOLTIP_RESULT_PERCENT	Increases skill power by %d%%.			
UI	lang0.pak	DST_SKILL_RPMODE	Set RP Ability			
UI	lang0.pak	DST_SKILL_RP_CONSUMPTION	Cost: %5d RP			
UI	lang0.pak	DST_SKILL_RQ_LEARNED	Skill Learned!			
UI	lang0.pak	DST_SKILL_RQ_LEARN_CLASS	Your skill must be in your class.			
UI	lang0.pak	DST_SKILL_RQ_LEARN_LEVEL	level too low to learn this.			
UI	lang0.pak	DST_SKILL_RQ_LEARN_SKILL	Check Requirements			
UI	lang0.pak	DST_SKILL_RQ_MASTERED	Skill fully mastered.			
UI	lang0.pak	DST_SKILL_RQ_NOT_LEARN_CHANGECLASSRIGHT	Class changed! You can learn the Skills!			
UI	lang0.pak	DST_SKILL_RQ_READY_LEARN_BY_SELF	You can now learn a skill. Press the button to learn.			
UI	lang0.pak	DST_SKILL_RQ_READY_LEARN_BY_SKILLMASTER	To learn this skill, go to your Class Master.			
UI	lang0.pak	DST_SKILL_RQ_READY_UPGRADE	To upgrade this skill, see your class master.			
UI	lang0.pak	DST_SKILL_RQ_UPGRADE_LEVEL	Level too low to Upgrade.			
UI	lang0.pak	DST_SKILL_RQ_UPGRADE_SKILLEXP	Need more skill points.			
UI	lang0.pak	DST_SKILL_SP	SP: %u 			
UI	lang0.pak	DST_SKILL_SP_INFO_AVATAR_LEVEL	Required Level: 			
UI	lang0.pak	DST_SKILL_SP_INFO_CANT_LEARN	Can't learn this Skill.			
UI	lang0.pak	DST_SKILL_SP_INFO_CANT_LEARN_BY_CLASS	Your class can't learn this Skill.			
UI	lang0.pak	DST_SKILL_SP_INFO_CANT_SELFTRAIN	Can't learn this skill yet.			
UI	lang0.pak	DST_SKILL_SP_INFO_CURRENT_GRADE	Level: %u			
UI	lang0.pak	DST_SKILL_SP_INFO_MASTER	Skill Rank: %u (Master) 			
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_LEARN	Need to learn this Skill			
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SKILL	Requires: 			
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SKILLGRADE	%s Lv.%d			
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SP	SP Cost: 			
UI	lang0.pak	DST_SKILL_SP_INFO_NEED_SP_LEARN	SP Cost: 			
UI	lang0.pak	DST_SKILL_SP_INFO_SELFTRAIN	Skill can't be self trained.			
UI	lang0.pak	DST_SKILL_SP_INFO_UPGRADE	Skill is upgradable			
UI	lang0.pak	DST_SKILL_TAB_BATTLE_SKILL	Battle Skills			
UI	lang0.pak	DST_SKILL_TAB_SUB_SKILL	Sub Skills			
UI	lang0.pak	DST_SKILL_TEXT_ACTION	Action			
UI	lang0.pak	DST_SKILL_TEXT_EMOTION	Emotion			
UI	lang0.pak	DST_SKILL_TOTAL_DAMAGE	Total Dmg: %d			
UI	lang0.pak	DST_SKILL_TYPE_ACTIVE	Active			
UI	lang0.pak	DST_SKILL_TYPE_HTB	HTB			
UI	lang0.pak	DST_SKILL_TYPE_PASSIVE	Passive			
UI	lang0.pak	DST_SKILL_USERANGE	Range: %dM			
UI	lang0.pak	DST_SKILL_USING_TRINER_DIALOG	Can't open Character Skills.			
UI	lang0.pak	DST_SKY_DUNGEON_ENTER_LIMIT	%d sec left to Enter.			
UI	lang0.pak	DST_SOCIAL_SKILL_BOAST_LIMITED_CONDITION	Skill usage conditions (before transfer):[br]Primary, secondary weapon and Gears[br]upgraded +7 or more, all while wearing.			
UI	lang0.pak	DST_SOCIAL_SKILL_BOAST_LIMITED_CONDITION_GRADE_2	Skill usage conditions (after transfer):[br]Primary, secondary weapon and Gears[br]upgraded +7 or more, all while wearing.			
UI	lang0.pak	DST_SPARKLE_CANT_IT	Capsule Kit Spark can't do this			
UI	lang0.pak	DST_SPARKLE_CAPSULEKIT_TITLE	Capsule Kit Spark			
UI	lang0.pak	DST_SPARKLE_NOTIFY_GET_ITEM	%s item obtained (Overflowing)			
